company_name,website,domain,phone,address,person_name,role,role_tier,email,email_type,company_mailbox,source_page,context,status
Clear Choice Exteriors,https://replacement-windows-desmoines.com/?utm_source=localiq&utm_medium=listings,replacement-windows-desmoines.com,+1 515-277-6256,,Rob Nevitt,Owner,1,,,clearchoicedesmoinesia@gmail.com,https://clearchoicedsm.com/about-us/,"named on site as ""owner""",found
Clear Choice Exteriors,https://replacement-windows-desmoines.com/?utm_source=localiq&utm_medium=listings,replacement-windows-desmoines.com,+1 515-277-6256,,,,,clearchoicedesmoinesia@gmail.com,unattributed,clearchoicedesmoinesia@gmail.com,https://clearchoicedsm.com/,"clearchoicedesmoinesia@gmail.com clearchoicedesmoinesia@gmail.com indows Doors Home Exterior Services Roofing Services Storm Damage Restoration Bath Makeover Reach Us 75 NE Venture Dr Waukee, IA 50263",found
Clear Innovations,https://clear-innovate.com/,clear-innovate.com,+1 512-337-7272,"304 Hazelwood St #1, Leander, TX 78641, United States",,,,,,,,,no email published
Clearview Custom Windows,http://www.clearviewcw.com/,clearviewcw.com,+1 469-268-1330,,,,,,,,,,no email published
Conservation Construction of Dallas,https://conservationconstructionofdallas.com/,conservationconstructionofdallas.com,+1 817-416-8005,"1201 E Avenue J, Grand Prairie, TX 75050, United States",,,,,,,,,no email published
Cooper Constructs,https://www.cooperconstructs.com/,cooperconstructs.com,+1 512-965-0960,,,,,,,,,,no email published
Cothron's Safe & Lock,https://www.cothrons.com/,cothrons.com,+1 512-447-1883,"1315 W Ben White Blvd, Austin, TX 78704, United States",,,,,,,,,no email published
CountyLine Glass,http://www.countylineglass.com/,countylineglass.com,+1 972-438-5719,"1819 Peters Rd #3, Irving, TX 75061, United States",,,,,,,,,no email published
Crystalia Glass,https://crystaliaglass.com/,crystaliaglass.com,+1 718-690-0258,"3214 Belt Line Rd Suite 458, Farmers Branch, TX 75234, United States",,,,sales@crystaliaglass.com,generic mailbox,bids@crystaliaglass.com,https://crystaliaglass.com/,sales@crystaliaglass.com sales@crystaliaglass.com sales@crystaliaglass.com General Questions sales@crystaliaglass.com sales@crystaliaglass.com General Questions sales@crystaliaglass.com s. We guarante,found
Crystalia Glass,https://crystaliaglass.com/,crystaliaglass.com,+1 718-690-0258,"3214 Belt Line Rd Suite 458, Farmers Branch, TX 75234, United States",,,,bids@crystaliaglass.com,unattributed,bids@crystaliaglass.com,https://crystaliaglass.com/,bids@crystaliaglass.com We are ready to manufacture and assemble a similar system! Get a free estimate Have questions? We are ready to answer! 718 690 02 58 bids@crystaliaglass.com bids@crystaliaglass,found
Crystalia Glass,https://crystaliaglass.com/,crystaliaglass.com,+1 718-690-0258,"3214 Belt Line Rd Suite 458, Farmers Branch, TX 75234, United States",,,,accounting@crystaliaglass.com,unattributed,bids@crystaliaglass.com,https://crystaliaglass.com/,accounting@crystaliaglass.com Accounts Payable/Receivable accounting@crystaliaglass.com accounting@crystaliaglass.com Accounts Payable/Receivable accounting@crystaliaglass.com oma Oregon Pennsylvania ,found
Crystalia Glass,https://crystaliaglass.com/,crystaliaglass.com,+1 718-690-0258,"3214 Belt Line Rd Suite 458, Farmers Branch, TX 75234, United States",,,,recruiting@crystaliaglass.com,unattributed,bids@crystaliaglass.com,https://crystaliaglass.com/,recruiting@crystaliaglass.com HR Department recruiting@crystaliaglass.com recruiting@crystaliaglass.com HR Department recruiting@crystaliaglass.com ginia Washington Washington DC Wisconsin General Que,found
Crystalia Glass,https://crystaliaglass.com/,crystaliaglass.com,+1 718-690-0258,"3214 Belt Line Rd Suite 458, Farmers Branch, TX 75234, United States",,,,admin@admin.com,generic mailbox,bids@crystaliaglass.com,https://crystaliaglass.com/,,found
Cupcake Home Improvements,https://www.callcupcake.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,callcupcake.com,+1 888-671-2686,"2601 Mc Hale Ct #145, Austin, TX 78758, United States",,,,,,,,,no email published
Custom Glass Design LLC,http://www.mycustomglassdesign.com/,mycustomglassdesign.com,+1 512-960-5260,,,,,mycustomglassdesign@gmail.com,unattributed,mycustomglassdesign@gmail.com,https://mycustomglassdesign.com/,"How did you hear about us? Comment (required) Submit Δ Contact us Phone: 512.960.5260 Email: MyCustomGlassDesign@gmail.com Call, Text, or Email! Home About Services Gallery Contact Reviews Blog at Wor",found
CUSTOM SECURITY DOORS / AAA CUSTOM WINDOWS,https://customsecuritydoorsandwindows.com/,customsecuritydoorsandwindows.com,+1 214-340-0078,"9310 Forest Ln #206, Dallas, TX 75243, United States",,,,sales@aaacustomwindows.com,generic mailbox,sales@aaacustomwindows.com,https://www.customsecuritydoorsandwindows.com/,SALES@AAACUSTOMWINDOWS.COM SALES@AAACUSTOMWINDOWS.COM architect-grade doors built to defend without compromising timeless design. PRODUCTS Doors Replacement Windows Folding Gates Hand Rails Burglar Ba,found
DaBella,https://dabella.us/location/austin/?utm_source=GBP&utm_medium=link&utm_campaign=austinGBP&utm_id=Google+Business+Profile+Clicks,dabella.us,+1 512-402-3655,"400 E Anderson Ln, Austin, TX 78752, United States",,,,,,,,,no email published
Dallas Door Designs,https://www.dallasdoorservices.com/,dallasdoorservices.com,+1 214-973-0373,"11239 Leo Ln, Dallas, TX 75229, United States",,,,leads@yournewdoor.com,unattributed,leads@yournewdoor.com,https://www.dallasdoorservices.com/contact/,"Email Us Phone: (214) 506-3949 Email: Email Us Office Address: 3251 Royalty Row Irving, TX 75062",found
Dallas Frameless Glass,http://www.dallasframeless.com/,dallasframeless.com,+1 469-781-7675,"12200 N Stemmons Fwy, Farmers Branch, TX 75234, United States",,,,hello@ovl.lka.mybluehost.me,generic mailbox,hello@ovl.lka.mybluehost.me,https://dallasframeless.com/,hello@dallasframeless.com hello@dallasframeless.com hello@dallasframeless.com hello@dallasframeless.com,found
Dallas Frameless Glass,http://www.dallasframeless.com/,dallasframeless.com,+1 469-781-7675,"12200 N Stemmons Fwy, Farmers Branch, TX 75234, United States",,,,hello@dallasframeless.com,generic mailbox,hello@ovl.lka.mybluehost.me,https://dallasframeless.com/,"CALL US NOW hello@dallasframeless.com Facebook Instagram Map-marked-alt (469) 781-7675 Contact Us Head Office 12200 N Stemmons Fwy, Suite #307 Dallas Tx 75234 Telephone +1 (469) 781-7675 E-mail hello@",found
Dallas Glass and Auto,http://dallasglassandauto.com/,dallasglassandauto.com,+1 972-900-7194,,,,,info@dallasglassandauto.com,generic mailbox,info@dallasglassandauto.com,https://dallasglassandauto.com/,"info@dallasglassandauto.com 972-900-7194 info@dallasglassandauto.com Dallas, Texas take pride in delivering expert auto and residential glass services across Dallas and surrounding areas. Quick Links ",found
Dallas Glass and Mirror,https://www.dallasglassandmirror.net/,dallasglassandmirror.net,+1 469-737-5374,"11245 Goodnight Ln #19, Dallas, TX 75229, United States",,,,dallasglassandmirror@gmail.com,unattributed,dallasglassandmirror@gmail.com,https://dallasglassandmirror.net/,"Send Your Mail Send Your Mail dallasglassandmirror@gmail.com dallasglassandmirror@gmail.com dallasglassandmirror@gmail.com Dallas, Tx 75229 Phone Number 469-737-5374 Send Your Mail dallasglassandmirro",found
Dallas Glass and Mirror,https://www.dallasglassandmirror.net/,dallasglassandmirror.net,+1 469-737-5374,"11245 Goodnight Ln #19, Dallas, TX 75229, United States",,,,dallasglassandmirror@yahoo.com,unattributed,dallasglassandmirror@gmail.com,https://dallasglassandmirror.net/,"dallasglassandmirror@yahoo.com dallasglassandmirror@yahoo.com Contact Info 11245 Goodnight Ln, Ste 19, Dallas, Tx 75229 469-737-5374 469-871-6919 dallasglassandmirror@gmail.com dallasglassandmirror@ya",found
Dallas Window Butler,http://dallaswindowbutler.com/,dallaswindowbutler.com,+1 469-640-8551,,,,,info@dallaswindowbutler.com,generic mailbox,info@dallaswindowbutler.com,https://dallaswindowbutler.com/,,found
Daltex Glass & Aluminum Inc,https://daltexglass.com/,daltexglass.com,+1 214-865-9961,"11419 Ferrell Dr #108, Farmers Branch, TX 75234, United States",,,,orders@daltexglass.com,unattributed,orders@daltexglass.com,https://daltexglass.com/,Orders@daltexglass.com +1 214-865-9961 Orders@daltexglass.com Request a Quote Email: Orders@daltexglass.com Email: Orders@daltexglass.com ollections Hinges 59 Products Clamps 72 Products Handles 30 Pr,found
Dan White's Screens & Things,https://www.danwhitesscreens.com/?utm_source=GMBlisting&utm_medium=organic,danwhitesscreens.com,+1 512-892-2150,"5210 W US Hwy 290 Service Rd, Austin, TX 78735, United States",,,,dwscreens@sbcglobal.net,unattributed,dwscreens@sbcglobal.net,https://www.danwhitesscreens.com/,dwscreens@sbcglobal.net dwscreens@sbcglobal.net t experienced screen professionals. Contact Dan White’s Screens and Things today for quality you can see and service you can count on. (512) 892-2150 dw,found
DAR Roofing General Contractors,http://www.darroofinggc.com/,darroofinggc.com,+1 315-836-4542,"2727 Lyndon B Johnson Fwy Ste 785, Farmers Branch, TX 75234, United States",Sanad Alfar,CEO,1,,,claims@darroofinggc.com,https://darroofinggc.com/about-us/,"named on site as ""CEO""",found
DAR Roofing General Contractors,http://www.darroofinggc.com/,darroofinggc.com,+1 315-836-4542,"2727 Lyndon B Johnson Fwy Ste 785, Farmers Branch, TX 75234, United States",Oscar Blanquin,COO,2,,,claims@darroofinggc.com,https://darroofinggc.com/about-us/,"named on site as ""COO""",found
DAR Roofing General Contractors,http://www.darroofinggc.com/,darroofinggc.com,+1 315-836-4542,"2727 Lyndon B Johnson Fwy Ste 785, Farmers Branch, TX 75234, United States",,,,admin@darroofinggc.com,generic mailbox,claims@darroofinggc.com,https://darroofinggc.com/,claims@darroofinggc.com claims@darroofinggc.com,found
DAR Roofing General Contractors,http://www.darroofinggc.com/,darroofinggc.com,+1 315-836-4542,"2727 Lyndon B Johnson Fwy Ste 785, Farmers Branch, TX 75234, United States",,,,claims@darroofinggc.com,unattributed,claims@darroofinggc.com,https://darroofinggc.com/,"vacy Policy Terms and Conditions FAQ's Portal Contact us 2727 Lyndon B Johnson Fwy, Suite 785, Farmers Branch, TX 75234 claims@darroofinggc.com (315) 836-4542 Facebook-f Instagram Linkedin-in © 2025 D",found
David Smith Glass,https://www.davidsmithglass.com/,davidsmithglass.com,+1 972-289-4999,,,,,,,,,,no email published
Davie Windows and Custom Doors,http://daviewindows.com/,daviewindows.com,+1 954-873-1980,,,,,info@daviewindows.com,generic mailbox,joe@daviewindows,https://daviewindows.com/,"info@daviewindows.com 954-873-1980 info@daviewindows.com Davie Windows and Custom Doors | Impact Windows, Impact Doors, and Custom Door Designs in Davie Florida 954-873-1980 info@daviewindows.com Abou",found
Davie Windows and Custom Doors,http://daviewindows.com/,daviewindows.com,+1 954-873-1980,,,,,joe@daviewindows,unattributed,joe@daviewindows,https://daviewindows.com/index.php/contact-us/,info@daviewindows.com info@daviewindows.com,found
Dayton Co. Roofing & Renovation,http://daytoncontractingaustin.com/?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile&utm_content=website,daytoncontractingaustin.com,+1 512-316-3908,"13363 Pond Springs Rd, Austin, TX 78729, United States",,,,shane@dc-austin.com,unattributed,shane@dc-austin.com,https://daytoncontractingaustin.com/,Email Us Email Us,found
Desert King Windows,http://www.desertkingwindows.com/?utm_campaign=gmb,desertkingwindows.com,+1 480-613-9943,"2615 S 21st St, Phoenix, AZ 85034, United States",Jayson Shortt,Owner,1,,,,https://desertkingwindows.com/,"named on site as ""Owner""",found
Desert King Windows,http://www.desertkingwindows.com/?utm_campaign=gmb,desertkingwindows.com,+1 480-613-9943,"2615 S 21st St, Phoenix, AZ 85034, United States",Ron Shortt,Owner,1,,,,https://desertkingwindows.com/about-us/,"named on site as ""Owner Ron Shortt played a key""",found
Desert King Windows,http://www.desertkingwindows.com/?utm_campaign=gmb,desertkingwindows.com,+1 480-613-9943,"2615 S 21st St, Phoenix, AZ 85034, United States",James Cataldo,COO,2,,,,https://desertkingwindows.com/,"named on site as ""COO James Cataldo""",found
Designer Door and Window,http://www.designerdw.com/,designerdw.com,+1 972-424-0031,"2707 Realty Rd #310, Carrollton, TX 75006, United States",,,,,,,,,no email published
DFW Glass Mart,http://dfwglassmart.com/,dfwglassmart.com,+1 972-900-3117,,,,,info@dfwglassmart.com,generic mailbox,info@dfwglassmart.com,https://dfwglassmart.com/,info@dfwglassmart.com info@dfwglassmart.com versity Park → Irving → Duncanville → DeSoto → Lancaster → Carrollton → Rowlett → Cedar Hill → Princeton Quick Links Home Auto Glass Residential Glass Tools,found
DFW Residential P Remodeling,https://dfwresidentialremodeling.com/,dfwresidentialremodeling.com,+1 469-359-3851,,,,,,,,,,no email published
DFW window specialist,http://dfwwindowspecialist.com/,dfwwindowspecialist.com,+1 469-478-9395,,,,,,,,,,no email published
Dh&McBella Glass and Mirrors,http://dhmcbellaglassandmirrors.com/,dhmcbellaglassandmirrors.com,+1 682-323-5309,"3146 Springfield Ave, Lancaster, TX 75134, United States",,,,,,,,,no email published
DiamondPoint Contractors,https://www.diamondpointcontractors.com/,diamondpointcontractors.com,+1 512-945-8877,,,,,info@diamondpointcontractors.com,generic mailbox,info@diamondpointcontractors.com,https://www.diamondpointcontractors.com/,"info@diamondpointcontractors.com info@diamondpointcontractors.com putting my 50"" screen TV. I will use him again and again! Navigation HOME SERVICES GALLERY CONTACT TESTIMONIALS SMS TERMS AND CONDITIO",found
Discount Glass Texas,http://discountglasstexas.com/,discountglasstexas.com,+1 972-900-8748,"11063 Dennis Rd, Dallas, TX 75229, United States",,,,,,,,,no email published
Don Young Co,http://www.dycwindows.com/,dycwindows.com,+1 214-630-0934,"8181 Ambassador Row, Dallas, TX 75247, United States",,,,dycsales@dycwindows.com,unattributed,dycsales@dycwindows.com,https://www.dycwindows.com/,"dycsales@dycwindows.com dycsales@dycwindows.com dycsales@dycwindows.com Headquarters 214-630-0934 dycsales@dycwindows.com 8181 Ambassador Row Dallas, TX 75247 hors a network of branches serving Texas,",found
Don Young Co,http://www.dycwindows.com/,dycwindows.com,+1 214-630-0934,"8181 Ambassador Row, Dallas, TX 75247, United States",,,,cvanwunnik@dycwindows.com,unattributed,dycsales@dycwindows.com,https://www.dycwindows.com/,"cvanwunnik@dycwindows.com cvanwunnik@dycwindows.com Headquarters & Manufacturing 8181 Ambassador Row Dallas, TX 75247 214-630-0934 dycsales@dycwindows.com Houston, Texas Branch 307 Garden Oaks Blvd. H",found
Don Young Co,http://www.dycwindows.com/,dycwindows.com,+1 214-630-0934,"8181 Ambassador Row, Dallas, TX 75247, United States",,,,chorton@dycwindows.com,unattributed,dycsales@dycwindows.com,https://www.dycwindows.com/,"chorton@dycwindows.com chorton@dycwindows.com Branch 307 Garden Oaks Blvd. Houston, TX 77018 713-868-1398 cvanwunnik@dycwindows.com San Antonio, Texas Branch 6900 Alamo Downs Pkwy, Suite 128 San Anton",found
Don Young Co,http://www.dycwindows.com/,dycwindows.com,+1 214-630-0934,"8181 Ambassador Row, Dallas, TX 75247, United States",,,,mgarcia@dycwindows.com,unattributed,dycsales@dycwindows.com,https://www.dycwindows.com/,"mgarcia@dycwindows.com mgarcia@dycwindows.com tonio, Texas Branch 6900 Alamo Downs Pkwy, Suite 128 San Antonio, TX 78238 210-225-0352 chorton@dycwindows.com Lubbock, Texas Branch 3827 Avenue A Lubbock",found
Don Young Co,http://www.dycwindows.com/,dycwindows.com,+1 214-630-0934,"8181 Ambassador Row, Dallas, TX 75247, United States",,,,jgreenwood@dycwindows.com,unattributed,dycsales@dycwindows.com,https://www.dycwindows.com/,"jgreenwood@dycwindows.com jgreenwood@dycwindows.com bock, Texas Branch 3827 Avenue A Lubbock, TX 79404 806-747-2181 mgarcia@dycwindows.com Oklahoma City, Oklahoma Branch 901 Enterprise Bay 1-3 Oklahom",found
Dooreum,https://dooreum.com/,dooreum.com,+1 737-363-6226,,,,,,,,,,no email published
Dr Impact Co,https://www.drimpactco.com/,drimpactco.com,+1 954-508-2616,"4754 NE 12th Ave, Oakland Park, FL 33334, United States",,,,drimpactco@gmail.com,unattributed,drimpactco@gmail.com,https://drimpactco.com/,Sunrooms Customer Finance Contact Privacy Policy Phone number: 954-508-2616 License CC# 24-G-23154-X CC#24-AL-23153-X E-mail address: drimpactco@gmail.com 100% ALL ALUMINUM DESIGN! Only company offeri,found
